,age,gender,height_cm,weight_kg,body fat_%,diastolic,systolic,gripForce,sit and bend forward_cm,sit-ups counts,broad jump_cm,class
11023,26.0,M,172.7,76.1,12.2,70.0,129.0,58.7,18.7,59.0,222.0,A
11024,50.0,F,167.6,61.5,25.1,88.0,141.0,26.3,19.2,34.0,159.0,C
11025,27.0,M,170.9,76.9,15.4,74.0,138.0,46.2,15.8,49.0,226.0,B
11026,21.0,M,169.9,70.6,14.3,75.0,136.0,39.3,19.2,60.0,246.0,A
11027,56.0,M,168.1,78.9,28.5,91.0,143.0,42.8,6.3,36.0,207.0,D
11028,45.0,F,163.5,51.56,21.3,81.0,115.0,23.3,15.8,25.0,130.0,B
11029,23.0,M,181.8,87.3,18.2,86.0,153.0,44.4,1.2,37.0,129.0,D
11030,55.0,M,170.1,59.3,15.3,79.0,150.0,28.4,14.2,42.0,162.0,D
11031,28.0,M,175.8,76.9,19.0,91.0,137.0,38.8,12.8,57.0,233.0,C
11032,40.0,F,164.7,41.7,18.0,81.0,108.0,16.9,-7.2,7.0,49.0,D
11033,60.0,M,161.1,57.5,15.7,74.0,156.0,35.2,17.4,31.0,157.0,A
11034,42.0,M,173.0,75.7,20.3,96.0,152.0,41.9,12.0,33.0,220.0,C
11035,30.0,M,171.5,85.1,30.2,82.0,146.0,41.0,7.3,52.0,192.0,D
11036,39.0,M,167.4,89.3,26.6,89.0,130.0,43.9,14.8,49.0,218.0,D
11037,39.0,M,181.8,110.1,31.4,90.0,149.0,50.9,0.8,34.0,181.0,D
11038,31.0,M,169.8,72.5,20.8,85.0,148.0,45.7,17.6,42.0,211.0,B
11039,25.0,M,170.8,71.4,25.7,67.0,129.0,42.6,14.8,49.0,231.0,B
11040,25.0,F,166.5,53.2,26.5,75.0,113.0,21.6,17.6,47.0,174.0,B
11041,61.0,M,173.0,85.6,35.8,91.0,132.0,41.4,20.1,34.0,172.0,B
11042,37.0,F,160.0,57.6,22.7,92.0,151.0,28.2,19.0,28.0,102.0,C
11043,52.0,F,155.4,59.6,30.5,79.0,126.0,30.0,2.8,25.0,137.0,D
11044,40.0,M,173.0,72.1,14.2,71.0,135.0,46.1,3.7,46.0,239.0,D
11045,63.0,F,155.7,57.8,30.3,82.0,117.0,22.7,7.1,0.0,93.0,D
11046,36.0,M,172.8,84.42,21.8,75.0,135.0,58.2,15.7,60.0,243.0,A
11047,27.0,M,175.8,81.1,24.0,89.0,129.0,45.9,14.1,41.0,201.0,C
11048,30.0,M,173.9,74.02,18.1,75.0,131.0,57.4,22.0,58.0,243.0,A
11049,41.0,F,166.6,67.5,33.1,84.0,141.0,28.6,22.2,30.0,162.0,B
11050,43.0,F,148.2,50.2,20.6,92.0,127.0,27.2,23.4,59.0,147.0,A
11051,26.0,M,180.1,74.1,26.1,79.0,128.0,31.9,3.7,49.0,198.0,D
11052,32.0,M,173.4,80.56,23.6,67.0,128.0,42.9,19.3,61.0,228.0,C
11053,23.0,M,173.0,73.9,11.7,59.0,125.0,38.0,13.0,53.0,181.0,B
11054,64.0,M,169.8,58.6,13.6,87.0,158.0,42.8,8.5,26.0,168.0,B
11055,42.0,M,181.1,95.2,26.9,84.0,154.0,41.7,-3.0,35.0,203.0,D
11056,25.0,M,172.2,69.9,20.4,91.0,139.0,42.0,18.9,57.0,243.0,B
11057,34.0,F,164.5,61.2,32.9,82.0,138.0,12.5,12.0,18.0,160.0,D
11058,32.0,F,163.1,60.5,30.0,79.0,135.0,31.3,27.3,37.0,190.0,A
11059,24.0,M,165.7,63.0,21.6,77.0,131.0,36.3,19.8,49.0,201.0,B
11060,21.0,M,180.2,90.9,31.2,92.0,156.0,36.7,-1.3,38.0,223.0,D
11061,64.0,F,148.9,47.4,39.8,63.0,131.0,15.7,28.1,0.0,72.0,D
11062,25.0,M,173.8,72.8,25.0,96.0,145.0,48.2,12.2,52.0,213.0,B
11063,25.0,M,177.2,75.4,12.6,78.0,118.0,63.1,22.8,59.0,276.0,A
11064,31.0,M,186.0,68.9,8.2,91.0,152.0,49.5,27.3,53.0,260.0,A
11065,35.0,F,166.8,53.3,21.3,86.0,117.0,27.8,23.0,47.0,180.0,A
11066,25.0,M,171.3,70.4,22.1,92.0,131.0,36.2,-8.0,45.0,196.0,D
11067,27.0,F,156.4,47.3,20.9,62.0,110.0,27.9,26.3,39.0,172.0,B
11068,55.0,F,171.8,95.1,39.6,81.0,136.0,32.3,0.7,0.0,131.0,D
11069,24.0,M,175.3,69.6,20.5,75.0,118.0,33.3,22.1,55.0,218.0,D
11070,24.0,M,164.3,58.3,22.9,77.0,107.0,26.9,1.1,41.0,183.0,D
11071,23.0,F,161.9,50.6,22.0,78.0,116.0,36.5,25.5,47.0,172.0,A
11072,60.0,M,161.5,59.5,19.6,75.0,149.0,42.3,10.6,39.0,175.0,B
11073,26.0,M,171.3,82.8,27.8,85.0,130.0,46.9,17.2,61.0,227.0,B
11074,38.0,M,171.8,94.2,34.4,96.0,154.0,42.5,0.4,38.0,169.0,D
11075,22.0,F,162.5,64.1,39.5,91.0,131.0,17.4,21.4,25.0,129.0,D
11076,58.0,F,163.7,65.0,31.4,67.0,128.0,29.3,15.0,13.0,140.0,C
11077,38.0,M,171.1,68.3,19.8,92.0,136.0,35.1,10.0,41.0,222.0,C
11078,25.0,M,175.1,71.0,15.8,98.0,158.0,53.1,7.5,49.0,227.0,C
11079,27.0,M,174.4,71.8,12.5,76.0,134.0,55.9,30.7,59.0,259.0,A
11080,23.0,F,166.3,68.1,33.0,71.0,111.0,25.9,25.2,40.0,190.0,B
11081,28.0,M,179.5,73.3,19.6,59.0,100.0,40.8,4.5,43.0,225.0,D
11082,50.0,F,162.1,59.6,32.6,94.0,136.0,27.9,3.5,23.0,149.0,D
11083,55.0,M,162.0,57.4,15.7,86.0,137.0,37.4,12.5,48.0,185.0,B
11084,30.0,M,172.6,102.7,28.3,96.0,160.0,57.5,11.2,48.0,246.0,B
11085,35.0,M,180.0,76.7,20.1,95.0,159.0,53.6,21.3,45.0,242.0,A
11086,21.0,M,173.2,65.2,18.0,67.0,124.0,35.2,12.3,50.0,208.0,C
11087,56.0,F,150.1,54.4,35.3,88.0,134.0,21.3,16.2,15.0,129.0,B
11088,42.0,F,157.9,48.5,19.0,60.0,116.0,31.7,24.3,41.0,186.0,A
11089,29.0,F,164.1,70.5,26.1,92.0,125.0,41.3,19.8,56.0,211.0,A
11090,40.0,M,173.9,74.8,21.1,87.0,137.0,55.1,16.2,33.0,218.0,C
11091,22.0,M,186.6,111.8,28.9,94.0,136.0,54.7,14.3,50.0,222.0,B
11092,26.0,F,156.5,45.6,19.7,70.0,104.0,24.5,20.6,51.0,176.0,A
11093,24.0,F,159.3,68.9,39.1,63.0,127.0,24.5,19.3,30.0,168.0,B
11094,61.0,F,157.8,55.4,34.1,52.0,100.0,23.2,14.1,2.0,148.0,D
11095,21.0,M,175.0,78.5,19.5,78.0,142.0,24.6,3.8,45.0,217.0,D
11096,27.0,M,171.1,78.0,25.1,77.0,123.0,37.7,17.3,53.0,214.0,B
11097,23.0,M,170.3,66.1,19.2,62.0,126.0,36.9,11.1,46.0,210.0,C
11098,64.0,M,167.9,69.4,26.3,71.0,141.0,31.6,19.5,32.0,181.0,A
11099,50.0,F,158.1,53.0,26.4,84.0,133.0,24.5,19.5,45.0,154.0,A
11100,21.0,F,164.0,58.2,28.9,87.0,141.0,24.4,25.7,45.0,173.0,A
11101,29.0,M,168.1,64.3,20.2,78.0,134.0,42.7,15.7,60.0,233.0,A
11102,32.0,M,178.6,86.4,25.4,83.0,133.0,51.9,17.9,41.0,205.0,B
11103,23.0,F,164.7,50.5,20.9,59.0,105.0,29.1,11.3,15.0,157.0,D
11104,21.0,M,176.7,68.6,12.7,68.0,116.0,48.2,18.7,51.0,236.0,B
11105,24.0,M,173.9,58.4,16.5,77.0,122.0,31.2,12.8,38.0,210.0,D
11106,59.0,M,163.7,61.0,17.1,83.0,134.0,43.1,19.4,49.0,209.0,A
11107,43.0,M,175.7,67.3,12.1,69.0,124.0,41.3,17.7,44.0,217.0,A
11108,27.0,F,159.6,43.5,19.4,64.0,99.0,23.7,23.4,45.0,155.0,A
11109,21.0,F,160.6,64.88,34.4,70.0,122.0,30.5,22.1,35.0,160.0,B
11110,57.0,M,161.2,69.5,26.1,93.0,148.0,42.4,8.8,24.0,183.0,D
11111,22.0,F,168.9,57.68,29.0,80.0,146.0,22.7,20.9,40.0,171.0,A
11112,60.0,F,161.2,61.6,37.5,93.0,149.0,24.1,7.5,10.0,124.0,D
11113,49.0,F,153.8,53.8,33.3,75.0,115.0,26.7,12.8,3.0,101.0,D
11114,50.0,M,162.7,59.3,18.0,84.0,130.0,41.9,15.9,39.0,158.0,B
11115,26.0,M,162.6,81.1,33.1,77.0,116.0,41.1,10.7,53.0,194.0,D
11116,62.0,M,153.4,56.5,29.6,89.0,153.0,31.6,12.9,26.0,160.0,B
11117,51.0,F,162.0,47.0,13.2,80.0,120.0,20.5,23.2,32.0,149.0,A
11118,60.0,F,156.7,57.2,29.9,67.0,134.0,23.8,18.8,20.0,126.0,B
11119,24.0,M,171.6,69.0,20.5,66.0,117.0,50.4,7.3,53.0,192.0,C
11120,37.0,M,167.9,70.7,24.7,94.0,125.0,29.9,8.8,40.0,206.0,C
11121,22.0,M,170.0,58.2,9.4,42.0,113.0,38.3,8.2,53.0,186.0,C
11122,40.0,M,182.8,97.6,27.5,73.0,118.0,42.2,13.1,57.0,206.0,D
11123,63.0,M,163.1,61.5,24.9,61.0,107.0,36.3,9.7,22.0,178.0,C
11124,21.0,M,178.5,81.0,27.2,92.0,132.0,41.0,20.6,46.0,230.0,D
11125,22.0,M,172.0,66.8,17.5,80.0,137.0,46.1,22.5,55.0,200.0,C
11126,32.0,M,175.6,79.0,20.3,80.0,137.0,44.3,16.4,56.0,221.0,A
11127,26.0,F,170.8,56.1,18.4,56.0,114.0,35.4,25.6,46.0,195.0,A
11128,64.0,F,144.0,55.3,37.7,69.0,132.0,19.4,4.0,4.0,110.0,D
11129,64.0,M,163.7,65.8,32.6,89.0,154.0,27.7,13.0,20.0,106.0,C
11130,21.0,F,159.2,58.3,32.6,65.0,114.0,26.6,28.0,43.0,164.0,A
11131,32.0,F,151.6,54.0,31.1,73.0,120.0,33.3,21.3,42.0,160.0,A
11132,35.0,M,166.7,71.2,21.4,87.0,136.0,39.9,20.7,47.0,225.0,A
11133,25.0,M,182.5,75.2,11.2,85.0,146.0,53.9,23.4,49.0,221.0,B
11134,58.0,M,172.5,74.2,30.5,84.0,156.0,35.3,17.1,31.0,161.0,C
11135,50.0,F,155.2,61.2,32.7,93.0,145.0,28.2,23.1,37.0,140.0,A
11136,25.0,F,161.0,58.3,32.8,67.0,107.0,25.3,25.0,37.0,147.0,A
11137,39.0,F,164.0,67.0,30.2,84.0,120.0,27.8,20.0,33.0,160.0,B
11138,52.0,M,165.5,67.7,19.7,90.0,159.0,37.3,9.6,30.0,193.0,D
11139,21.0,M,179.4,103.3,26.1,95.0,157.0,51.6,5.9,40.0,218.0,D
11140,22.0,F,166.1,61.0,20.6,74.0,129.0,33.0,30.7,44.0,209.0,A
11141,37.0,M,169.7,68.4,21.0,99.0,141.0,38.3,7.4,55.0,197.0,C
11142,45.0,M,166.0,57.6,15.5,68.0,133.0,36.7,12.5,38.0,199.0,B
11143,48.0,F,161.5,60.6,26.3,82.0,118.0,29.9,20.2,32.0,156.0,A
11144,57.0,M,171.8,75.3,29.4,75.0,111.0,30.8,13.8,35.0,197.0,D
11145,30.0,M,190.6,138.1,30.3,82.0,131.0,52.3,4.3,30.0,181.0,D
11146,40.0,M,166.7,64.7,25.5,82.0,128.0,37.3,21.2,42.0,221.0,B
11147,40.0,F,163.1,65.6,28.6,88.0,133.0,28.7,16.9,30.0,154.0,B
11148,31.0,M,172.2,73.4,20.3,88.0,134.0,49.0,20.7,46.0,220.0,B
11149,22.0,M,185.4,91.5,19.4,85.0,138.0,52.9,-6.5,52.0,239.0,D
11150,29.0,M,174.3,77.2,21.1,82.0,131.0,49.1,15.5,55.0,240.0,A
11151,25.0,F,160.0,56.2,26.6,46.0,99.0,26.0,23.8,47.0,178.0,A
11152,25.0,M,176.3,68.1,26.1,82.0,112.0,31.8,-5.8,30.0,165.0,D
11153,60.0,M,168.7,67.9,10.5,64.0,128.0,47.0,16.3,51.0,196.0,A
11154,62.0,M,169.1,70.9,22.8,92.0,155.0,42.1,14.6,46.0,204.0,A
11155,36.0,M,167.9,73.6,22.5,70.0,122.0,37.8,9.6,53.0,244.0,B
11156,35.0,M,188.5,87.3,16.5,77.0,143.0,44.2,6.9,39.0,217.0,C
11157,24.0,M,172.2,72.7,18.4,85.0,139.0,56.6,24.5,55.0,254.0,A
11158,31.0,M,183.6,80.5,24.4,76.0,122.0,40.4,-1.8,59.0,212.0,D
11159,34.0,F,166.7,59.1,26.9,60.0,105.0,29.3,21.6,31.0,153.0,B
11160,26.0,M,183.6,91.6,24.4,67.0,132.0,52.7,14.7,39.0,209.0,C
11161,24.0,F,158.6,47.7,24.1,69.0,107.0,25.5,24.9,35.0,145.0,C
11162,28.0,M,170.5,71.6,21.0,73.0,140.0,49.4,17.0,52.0,220.0,A
11163,26.0,M,175.3,66.3,14.7,85.0,137.0,51.1,19.2,51.0,249.0,A
11164,26.0,F,155.0,46.2,28.2,64.0,112.0,26.0,23.2,39.0,180.0,A
11165,31.0,M,181.1,64.2,16.0,90.0,143.0,46.4,17.4,52.0,201.0,A
11166,25.0,M,173.4,67.3,19.2,79.0,130.0,44.5,16.4,52.0,225.0,A
11167,22.0,F,160.1,52.7,30.7,83.0,123.0,24.2,26.6,47.0,188.0,A
11168,36.0,F,154.7,52.4,22.1,74.0,118.0,29.4,22.5,60.0,149.0,A
11169,27.0,F,165.6,58.0,26.2,69.0,115.0,32.2,26.5,39.0,171.0,A
11170,22.0,F,169.3,58.4,23.8,65.0,123.0,27.1,12.9,27.0,169.0,C
11171,40.0,M,168.8,68.8,20.3,81.0,120.0,48.0,11.4,47.0,220.0,C
11172,28.0,F,158.9,56.5,32.4,89.0,127.0,27.5,16.5,50.0,130.0,C
11173,34.0,M,177.7,68.1,24.3,64.0,131.0,37.1,7.3,39.0,189.0,D
11174,52.0,M,167.4,65.6,21.0,72.0,118.0,34.3,17.8,31.0,172.0,D
11175,28.0,M,161.9,68.32,28.9,80.0,120.0,38.8,12.0,42.0,190.0,D
11176,22.0,M,172.2,78.7,25.3,79.0,122.0,49.3,17.2,57.0,233.0,B
11177,43.0,F,161.5,53.0,31.5,69.0,111.0,27.1,12.7,22.0,150.0,C
11178,61.0,F,154.6,50.56,27.1,59.0,100.0,25.6,18.7,10.0,103.0,C
11179,29.0,M,172.5,74.9,19.9,87.0,134.0,51.8,11.3,39.0,235.0,C
11180,25.0,M,175.2,58.1,18.2,81.0,125.0,54.8,9.0,40.0,208.0,C
11181,47.0,F,164.9,60.7,29.3,97.0,159.0,20.7,2.0,11.0,152.0,D
11182,60.0,M,166.9,62.6,21.2,97.0,133.0,12.2,16.2,29.0,209.0,B
11183,40.0,M,172.0,61.8,8.0,77.0,132.0,44.0,15.4,58.0,192.0,B
11184,21.0,M,168.7,70.1,26.1,84.0,130.0,41.3,9.8,32.0,213.0,D
11185,57.0,M,173.3,67.1,13.1,84.0,146.0,44.8,25.2,47.0,215.0,A
11186,25.0,M,175.9,65.02,14.2,92.0,137.0,39.4,15.1,54.0,227.0,A
11187,23.0,M,174.4,82.4,23.9,93.0,133.0,48.6,13.7,48.0,225.0,C
11188,41.0,M,180.3,79.7,20.2,79.0,118.0,45.7,13.0,50.0,208.0,C
11189,22.0,M,171.4,72.0,10.2,72.0,138.0,44.9,23.6,66.0,233.0,A
11190,64.0,M,172.0,72.0,21.9,85.0,127.0,40.8,5.5,36.0,167.0,C
11191,30.0,M,172.9,76.2,20.2,87.0,140.0,47.9,20.9,55.0,241.0,A
11192,22.0,F,162.5,53.8,23.6,84.0,134.0,30.8,24.6,44.0,201.0,A
11193,27.0,M,166.3,70.7,20.9,81.0,139.0,40.2,5.7,51.0,211.0,C
11194,21.0,M,180.3,86.4,30.9,85.0,136.0,37.0,1.2,29.0,191.0,D
11195,41.0,M,172.8,75.2,27.6,78.0,123.0,48.7,8.3,30.0,212.0,D
11196,44.0,F,159.9,49.8,27.1,76.0,123.0,13.3,25.5,19.0,153.0,C
11197,63.0,F,159.4,60.9,18.9,96.0,154.0,26.6,27.0,20.0,130.0,A
11198,60.0,F,154.8,55.92,28.5,77.0,158.0,24.3,15.7,33.0,122.0,B
11199,51.0,M,179.7,84.4,18.0,75.0,124.0,49.5,8.9,38.0,199.0,C
11200,22.0,M,183.5,71.4,17.6,81.0,125.0,34.7,-10.1,44.0,208.0,D
11201,29.0,F,160.5,56.4,32.0,81.0,121.0,26.0,19.8,56.0,173.0,B
11202,57.0,F,164.8,52.2,20.6,72.0,128.0,21.9,19.5,20.0,186.0,A
11203,28.0,F,165.7,69.3,31.7,61.0,113.0,33.0,21.1,40.0,192.0,A
11204,53.0,M,171.6,61.2,15.2,83.0,132.0,38.4,20.8,44.0,211.0,A
11205,21.0,M,175.1,71.4,18.4,42.0,93.0,39.6,28.6,57.0,241.0,A
11206,25.0,F,176.0,76.0,35.8,86.0,124.0,38.7,10.2,40.0,179.0,C
11207,24.0,M,172.5,72.5,22.1,99.0,151.0,43.1,17.8,63.0,239.0,B
11208,48.0,M,175.7,91.4,21.8,99.0,159.0,47.7,2.7,37.0,172.0,D
11209,44.0,M,168.3,74.6,23.0,97.0,136.0,50.1,17.7,33.0,192.0,C
11210,45.0,F,160.6,59.2,35.7,58.0,93.0,19.9,25.4,19.0,91.0,C
11211,30.0,M,168.3,68.0,23.4,80.0,127.0,41.6,26.6,54.0,208.0,B
11212,21.0,M,180.1,76.9,17.6,75.0,154.0,48.6,9.1,50.0,223.0,C
11213,23.0,F,163.7,54.5,29.5,76.0,131.0,29.1,15.2,43.0,167.0,B
11214,43.0,F,158.7,65.4,28.0,87.0,142.0,33.0,25.2,42.0,182.0,B
11215,40.0,F,153.8,50.8,29.9,68.0,112.0,23.7,18.2,29.0,156.0,B
11216,21.0,F,161.1,65.72,34.8,80.0,120.0,32.6,17.6,30.0,166.0,D
11217,27.0,F,162.9,58.7,27.2,79.0,128.0,31.4,31.1,48.0,186.0,A
11218,31.0,M,169.1,68.0,21.4,84.0,137.0,41.5,14.6,57.0,216.0,A
11219,63.0,F,154.0,56.3,30.3,75.0,127.0,27.4,23.3,26.0,156.0,A
11220,29.0,M,177.1,77.4,15.2,90.0,149.0,61.0,23.0,61.0,282.0,B
11221,38.0,F,162.6,59.6,25.7,77.0,126.0,30.3,20.0,36.0,164.0,C
11222,49.0,F,159.0,61.0,34.8,67.0,113.0,22.6,10.8,10.0,134.0,D
11223,25.0,M,171.3,79.6,24.2,81.0,121.0,43.8,8.0,52.0,239.0,C
11224,28.0,M,182.4,88.2,14.1,88.0,140.0,55.3,28.4,43.0,214.0,D
11225,44.0,F,164.3,53.9,22.0,75.0,110.0,29.5,14.3,23.0,133.0,C
11226,21.0,F,169.8,54.4,24.2,80.0,120.0,24.2,-9.6,27.0,123.0,D
11227,58.0,M,164.3,86.0,33.6,94.0,151.0,40.9,-0.8,23.0,127.0,D
11228,25.0,F,165.9,50.1,17.4,53.0,108.0,26.4,24.5,36.0,183.0,A
11229,24.0,M,171.2,90.6,29.9,82.0,144.0,57.3,18.3,52.0,227.0,B
11230,29.0,M,176.1,81.6,18.3,76.0,130.0,57.1,24.1,65.0,242.0,A
11231,34.0,F,158.5,58.9,25.1,67.0,112.0,27.0,21.3,25.0,159.0,B
11232,51.0,F,155.8,66.2,35.3,87.0,146.0,27.4,19.2,28.0,114.0,D
11233,21.0,F,166.1,98.7,43.0,73.0,125.0,35.4,19.7,39.0,180.0,D
11234,57.0,F,159.7,52.5,29.2,80.0,130.0,25.9,17.8,17.0,134.0,B
11235,38.0,F,160.7,52.7,21.2,74.0,131.0,26.0,23.6,45.0,186.0,A
11236,41.0,M,168.0,61.1,22.2,99.0,125.0,30.2,11.1,35.0,213.0,D
11237,64.0,F,140.5,49.6,32.1,71.0,116.0,22.4,25.3,19.0,152.0,A
11238,63.0,M,160.0,70.3,33.6,80.0,145.0,38.3,6.9,16.0,158.0,D
11239,24.0,M,175.6,65.7,9.8,69.0,122.0,44.6,13.1,61.0,240.0,B
11240,44.0,M,172.3,69.3,22.9,75.0,130.0,39.7,15.4,39.0,221.0,B
11241,29.0,M,171.2,70.36,22.4,96.0,155.0,40.0,17.4,53.0,214.0,B
11242,47.0,F,162.5,63.6,32.7,97.0,153.0,20.3,22.6,19.0,130.0,D
11243,22.0,F,156.5,47.6,30.7,95.0,131.0,20.7,20.6,32.0,153.0,B
11244,28.0,M,174.4,74.9,22.5,67.0,119.0,48.9,19.1,45.0,187.0,C
11245,25.0,M,173.5,97.6,33.4,89.0,138.0,36.6,12.3,39.0,222.0,D
11246,26.0,M,164.8,67.4,25.9,91.0,146.0,39.8,14.6,54.0,210.0,B
11247,51.0,M,172.7,72.5,17.5,78.0,140.0,49.0,16.8,36.0,206.0,B
11248,26.0,F,164.6,54.7,29.1,61.0,106.0,27.2,19.9,47.0,191.0,A
11249,55.0,F,158.5,51.8,23.9,76.0,107.0,25.0,28.0,32.0,150.0,A
11250,36.0,F,161.8,48.1,30.4,68.0,109.0,24.9,17.2,6.0,133.0,D
11251,62.0,M,169.4,65.9,15.0,77.0,143.0,39.3,16.7,43.0,195.0,A
11252,47.0,F,154.2,59.2,29.7,71.0,136.0,24.3,16.2,23.0,155.0,C
11253,60.0,M,172.4,69.5,26.7,95.0,145.0,46.5,8.5,25.0,180.0,C
11254,22.0,M,179.0,74.6,18.1,75.0,154.0,41.7,7.1,54.0,186.0,C
11255,29.0,M,162.9,76.3,21.4,80.0,123.0,48.1,-8.8,30.0,164.0,D
11256,58.0,F,156.7,58.1,28.8,95.0,159.0,26.6,21.2,30.0,150.0,A
11257,57.0,M,170.3,65.8,21.0,69.0,125.0,41.1,8.4,46.0,187.0,C
11258,31.0,M,186.7,82.9,21.3,84.0,132.0,41.4,6.0,44.0,185.0,C
11259,24.0,M,180.0,88.8,20.3,76.0,129.0,46.8,20.7,54.0,230.0,C
11260,35.0,F,154.3,73.8,39.2,88.0,125.0,29.4,17.3,24.0,140.0,D
11261,38.0,M,166.8,71.0,19.4,83.0,145.0,42.6,17.6,54.0,223.0,C
11262,45.0,M,176.6,72.3,19.7,84.0,152.0,49.7,18.6,35.0,222.0,C
11263,42.0,M,173.2,65.8,25.0,77.0,142.0,37.5,4.8,37.0,176.0,C
11264,22.0,M,166.9,52.5,17.2,95.0,123.0,33.4,4.5,47.0,237.0,D
11265,22.0,M,170.6,93.9,32.4,99.0,138.0,41.7,1.7,28.0,210.0,D
11266,30.0,M,169.4,62.4,13.6,103.0,154.0,33.5,16.5,54.0,197.0,B
11267,27.0,M,181.0,73.14,13.5,70.0,121.0,45.8,21.1,61.0,239.0,A
11268,64.0,M,162.0,75.02,30.6,95.0,154.0,30.1,9.0,44.0,170.0,B
11269,24.0,M,174.7,72.1,16.5,79.0,132.0,46.0,15.8,42.0,217.0,C
11270,52.0,M,176.4,79.3,18.5,77.0,130.0,50.1,11.7,59.0,230.0,B
11271,59.0,F,158.9,50.3,26.5,87.0,151.0,23.5,17.8,20.0,119.0,C
11272,37.0,M,179.8,74.9,27.0,77.0,123.0,40.9,19.6,28.0,176.0,D
11273,41.0,F,160.2,71.3,38.4,69.0,116.0,22.0,8.0,18.0,125.0,D
11274,23.0,M,169.7,67.0,17.1,69.0,111.0,41.0,9.6,58.0,210.0,C
11275,33.0,M,172.7,65.9,19.6,98.0,145.0,41.8,12.9,52.0,184.0,B
11276,61.0,F,154.8,63.9,39.3,84.0,144.0,20.9,6.0,53.0,86.0,D
11277,23.0,M,174.8,73.8,21.3,72.0,126.0,33.9,-0.9,39.0,191.0,D
11278,22.0,M,168.9,65.4,24.7,90.0,124.0,29.3,2.4,34.0,189.0,D
11279,62.0,F,158.0,57.3,33.9,75.0,125.0,19.7,-0.2,10.0,133.0,D
11280,25.0,M,185.0,88.6,18.8,79.0,133.0,42.7,20.0,63.0,220.0,B
11281,30.0,M,185.1,91.3,26.0,96.0,159.0,45.7,15.8,53.0,207.0,B
11282,22.0,M,169.0,78.9,25.4,65.0,108.0,37.1,14.4,52.0,215.0,B
11283,30.0,M,179.1,81.6,23.7,86.0,134.0,45.0,17.4,47.0,230.0,B
11284,38.0,M,178.8,83.6,27.1,94.0,154.0,50.3,10.4,23.0,193.0,D
11285,24.0,M,177.4,73.7,19.8,70.0,129.0,39.2,9.8,48.0,230.0,C
11286,34.0,M,176.0,67.92,14.6,78.0,123.0,45.2,13.8,50.0,233.0,B
11287,21.0,M,176.6,79.7,19.7,80.0,130.0,40.0,14.0,46.0,195.0,C
11288,23.0,M,164.3,65.9,25.3,80.0,119.0,36.9,16.6,49.0,219.0,B
11289,54.0,F,157.7,56.4,27.4,69.0,157.0,25.2,9.1,0.0,104.0,D
11290,32.0,F,168.7,64.8,26.6,81.0,127.0,29.9,24.3,31.0,158.0,A
11291,56.0,F,162.7,57.8,24.4,73.0,128.0,28.8,27.0,19.0,175.0,B
11292,23.0,M,175.6,65.5,13.2,84.0,133.0,35.4,19.8,55.0,224.0,C
11293,24.0,F,163.7,55.3,27.3,85.0,112.0,23.8,15.3,41.0,158.0,B
11294,46.0,M,168.3,60.6,20.3,80.0,127.0,42.5,6.6,43.0,189.0,C
11295,35.0,M,177.3,72.4,12.8,72.0,129.0,40.6,13.0,58.0,236.0,B
11296,59.0,M,161.5,53.9,18.3,76.0,126.0,42.1,13.1,34.0,181.0,B
11297,23.0,F,173.0,80.7,34.8,91.0,130.0,35.8,20.7,35.0,192.0,B
11298,59.0,F,159.8,64.9,34.2,82.0,131.0,24.6,16.2,26.0,125.0,D
11299,21.0,F,156.5,55.9,31.7,62.0,107.0,21.7,-10.9,58.0,156.0,D
11300,51.0,M,180.6,75.9,13.6,96.0,155.0,62.9,12.1,39.0,215.0,B
11301,49.0,F,159.0,53.1,25.4,73.0,124.0,24.3,15.4,27.0,162.0,B
11302,23.0,F,161.5,56.9,25.5,82.0,123.0,31.0,20.9,45.0,188.0,A
11303,60.0,M,170.4,64.5,25.9,79.0,120.0,42.2,18.8,43.0,210.0,A
11304,42.0,F,162.4,60.7,24.0,66.0,100.0,37.4,21.5,43.0,172.0,A
11305,32.0,M,178.5,74.6,21.2,73.0,143.0,42.1,7.2,56.0,193.0,C
11306,48.0,M,171.9,72.6,24.8,98.0,145.0,41.4,15.1,43.0,212.0,B
11307,21.0,F,158.6,53.8,27.9,83.0,134.0,23.1,16.3,32.0,165.0,B
11308,43.0,M,168.3,83.1,27.7,97.0,153.0,41.4,-5.1,22.0,183.0,D
11309,39.0,M,174.8,71.0,11.7,75.0,137.0,46.1,16.5,45.0,237.0,A
11310,55.0,F,158.4,71.1,39.8,86.0,152.0,28.3,7.5,8.0,136.0,D
11311,45.0,M,169.6,67.9,19.3,71.0,114.0,43.7,15.4,50.0,213.0,A
11312,26.0,M,167.8,65.1,12.3,76.0,134.0,39.3,16.3,62.0,224.0,A
11313,62.0,F,164.9,60.6,23.9,77.0,121.0,31.1,25.5,29.0,142.0,A
11314,21.0,M,174.7,75.1,13.3,75.0,104.0,55.2,24.5,52.0,225.0,B
11315,62.0,F,159.5,54.0,26.3,71.0,129.0,29.4,28.1,27.0,161.0,A
11316,51.0,F,152.6,46.3,24.9,77.0,117.0,17.4,16.0,15.0,141.0,C
11317,58.0,M,161.3,52.4,25.3,79.0,156.0,27.0,7.0,14.0,159.0,D
11318,58.0,F,159.2,48.2,21.4,74.0,105.0,30.3,23.0,49.0,189.0,A
